MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,IVV,IVV,IVV,IVV,IVV,IVV
HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
290.15,286.22,283.8303,288.99,392257,33566853,218.3230816767,215.65978434,213.13315353329997,215.664784335,364631,48019836.01983602,442.23,440.68,439.23,441.62,57220,4454734
288.618,286.5,286.08,286.235,227631,18168294,227.89643877,225.78310755,216.26645039999997,216.59645006999997,636938,91184002.18400219,443.7161,442.64,441.72,441.74,61755,3626670
286.66,284.91,283.91,285.17,258726,20944846,232.50976748999997,229.0664376,222.999777,223.91910941400002,641108,88969321.96932197,441.98,440.4,439.71,439.82,42213,2730705
286.775,284.82,283.74,286.36,216149,16267357,242.31309102,236.55643010999998,232.7997672,233.3331,817718,100847395.84739585,442.86,439.51,439.15,442.28,61010,3485705
287.23,287.12,284.0,285.42,227749,17879048,240.88309245,236.57976342,233.66976633,239.666427,498437,64860823.86082386,443.17,443.02,438.01,440.32,48023,3191813
287.5883,286.51,284.65,286.22,204553,16191301,241.6330917,236.97309635999997,236.30976368999998,236.999763,409210,51007992.00799201,442.32,440.91,440.64,441.72,54846,3126035
289.63,289.52,286.1,286.88,184739,13900167,240.31639301669998,238.20976179,237.13642953,238.666428,324933,38758949.75894976,443.78,443.65,441.83,442.14,38335,2741165
289.5,289.46,287.6238,288.505,175525,16589336,238.77642789,233.0331003,232.54310078999998,237.29976269999997,410819,46869193.86919387,444.87,444.42,443.76,444.04,36360,2660324
291.55,288.33,287.81,289.75,189324,16117629,239.67642698999998,237.91976208,235.04309829,236.72309660999997,339984,44146091.14609115,444.72,444.11,443.24,444.42,33446,1690110
289.25,286.44,285.2,288.8,211784,18616578,238.86309447,236.66309667,233.95976604,237.99642867,321146,40296955.296955295,445.39,444.63,443.82,444.55,44181,2650391
288.66,286.95,285.86,287.21,189792,13955934,238.39309493999997,235.93976406000002,234.73643193,237.56976243,256400,29401703.401703402,445.84,445.68,444.57,445.78,42799,3294062
289.97,289.81,286.34,286.63,174282,14570391,240.93309239999996,240.74975924999998,233.13310019999997,235.44643122,398939,53045111.045111045,447.21,446.72,444.63,445.6,48387,4714603
292.9,292.85,289.3,289.48,192365,18249046,243.2997567,239.05642761,238.11309522,241.23642543,360936,50194451.1944512,447.88,447.85,447.04,447.54,41861,2944500
294.82,294.6,290.02,293.19,255726,22516027,236.4997635,228.72310460999998,225.4664412,235.02309831000002,625356,69309978.3099783,449.07,449.0,444.83,446.56,50820,3332987
293.43,293.08,291.08,292.39,262741,20075250,224.85977514,221.90311143,216.27978372,224.21977578,620028,71163908.16390817,446.91,445.95,442.78,446.15,108794,7122916
294.82,290.73,290.27,292.04,251720,21812985,231.92310141,229.66310367,223.11644355,223.24907675069997,485565,61048186.04818605,446.56,441.14,440.87,444.88,81337,5144189
297.47,296.77,288.64,288.6935,356371,29850461,228.84977114999998,224.48977551000002,222.52977747,226.06977393,344516,42940500.940500945,443.05,441.79,438.03,438.19,74783,4817157
305.84,304.36,298.06,299.72,424371,40817646,230.7097359567,226.75310657999998,224.56644210000002,227.61643905,335422,44525639.52563953,445.66,445.31,441.66,442.14,55787,4661022
305.4,304.65,301.85,303.245,273396,22830157,237.3763959567,235.43309789999998,226.9166064165,228.480438186,461266,60794637.7946378,450.21,449.19,447.11,447.12,33491,4093684
305.65,302.62,302.0035,305.02,239283,18175774,238.40642826,236.16309717,234.21309911999998,236.89309643999997,309480,39249252.24925225,450.52,449.97,449.42,449.96,47796,2899040
304.59,302.01,300.42,304.3,227171,20006057,238.98976101,237.06642960000002,234.666432,235.67643098999997,292729,37936723.93672394,451.45,450.91,449.75,450.17,52828,3255278
302.429,299.09,298.95,300.99,243800,17666084,238.4664282,233.71976628,232.53980079329997,236.10309722999997,321318,39642915.642915644,450.84,448.25,448.15,450.69,64829,3621782
300.87,299.72,296.83,298.987,242943,22605726,238.333095,237.30642935999998,234.0331326333,234.999765,318473,41501330.5013305,452.65,452.19,449.06,449.07,54015,4033875
304.22,303.59,301.06,301.115,209224,16348072,243.66642299999998,243.63642302999997,237.57642909,238.238095095,468647,55812715.81271581,455.09,454.2,452.72,453.05,40259,2433044
304.5,301.88,301.5,304.42,234757,26285338,246.79641987,245.23975476,242.14642452,244.333089,421798,62566370.56637057,454.51,453.71,452.95,454.19,50167,3277946
305.19,301.83,301.49,302.865,244913,18983826,247.32975267,244.69642197000002,243.75645624329997,244.69308864,322494,39613044.61304461,455.14,453.91,453.58,454.55,49737,3788429
303.3602,301.15,300.18,302.2,227810,16290545,246.98975301000002,244.12975587,243.51308981999998,244.8330885,310315,38390255.39025539,456.08,455.27,453.96,455.35,41334,2696552
302.6,301.14,300.26,300.99,181615,14751610,244.66642199999998,244.52308881000002,241.3997586,244.0828892502,356919,45813180.81318081,455.65,455.07,453.58,454.12,41040,2622216
301.09,300.18,298.2,301.005,266318,17184083,253.39974660000001,250.97308235999998,246.41975358,246.66642,499480,60119535.11953512,454.83,453.6,452.76,454.75,46716,2436679
300.61,300.21,297.4651,299.78,246198,15046819,254.81641185,251.28974871,246.92418640889997,253.85974614,449473,56379164.37916438,453.68,453.0,450.87,452.9,74779,4076761
302.14,297.25,297.0,300.82,274731,19927000,254.0330793,251.61974838,250.5431161233,251.13641553,331980,42233235.23323523,454.58,450.98,450.73,452.69,62684,3851597
299.92,295.71,295.38,298.415,296248,19633363,254.20307913,245.42308791,244.83978849329998,253.1997468,381151,45552555.55255555,453.51,447.54,447.3,453.06,49737,3024045
298.54,296.99,294.08,297.55,304910,23652949,248.25975173999998,247.666419,236.28309705,246.7378532619,506101,68857514.85751486,450.93,448.58,446.09,450.68,50986,3007399
301.39,299.79,298.1,299.56,274028,21853433,251.48974851,248.16308517,245.46642119999998,247.52308581,391529,55574698.574698575,450.32,446.19,445.2,450.08,59664,3663664
305.32,304.82,301.82,303.26,345513,28356304,252.28641438,251.94308139,246.11975388,248.33308499999998,351295,46073101.07310107,450.39,449.9,445.45,446.6,60907,5473602
305.31,305.22,300.76,303.76,251476,19550815,252.96974702999998,252.32974767,249.20308413,250.94308239,289971,41770220.77022077,450.34,449.06,446.01,449.32,39339,2269307
304.5,299.87,299.53,304.17,330844,41372457,253.67974632,253.16308017,249.99975,252.38308095,382956,84612612.61261262,448.78,444.73,444.42,448.37,91202,4722837
298.72,294.3,289.52,296.33,546438,38278661,247.33308599999998,243.38975660999998,239.5413937917,244.85232181409998,553756,74273030.27303028,439.89,437.23,432.17,438.26,192873,10006457
297.54,294.8,294.07,295.69,297336,22364103,248.2463850867,246.45975353999998,243.47975652000002,244.92975506999997,314319,48992217.992217995,441.25,436.98,436.415,439.89,80022,6327275
300.22,298.58,294.51,296.725,337059,26626342,251.22304877669998,250.64641602,246.37308696,247.84185215789998,318995,45378861.37886138,443.41,441.29,438.42,439.46,68494,4928968
300.9,299.56,297.5339,298.845,236240,18604601,252.7330806,251.21308212,249.30641735999998,251.666415,286247,35842616.84261684,448.29,446.58,442.98,443.25,46935,4244537
299.8,299.35,296.93,298.23,218412,14998978,258.2664084,258.12974187,248.18641848,248.62975136999998,471403,64119130.11913012,446.4,445.74,442.93,443.16,38542,3434998
296.47,294.17,292.9449,296.14,328838,23571742,266.33306699999997,263.78640287999997,256.43641023,257.70640896,606217,84212055.21205522,445.77,444.34,443.61,444.54,40815,3175881
290.78,283.52,282.75,289.795,616438,43186237,265.21306812,259.18640747999996,255.3931112733,262.3997376,536345,76144342.14434214,441.75,435.47,434.64,441.43,110452,7588746
286.77,284.0,283.01,285.1,358442,26353696,264.4997355,260.43640623,256.89307643999996,259.93307339999996,417683,62828693.82869383,438.73,436.22,435.55,436.89,60278,4173879
287.83,281.92,281.62,285.71,393449,32343635,263.0432369565,258.49307484,258.333075,260.333073,363902,53867936.86793687,438.47,430.82,430.6,437.7,101565,7705340
289.98,289.1,281.29,282.1217,363793,30086280,260.25973974,258.40640826,254.52974547,259.4664072,364463,51094293.094293095,437.729,435.95,428.935,432.7,96383,6784032
287.75,283.11,280.25,287.4,455636,31350747,268.9896976767,260.50973948999996,258.70640796,265.4997345,640559,91450114.45011446,435.61,430.29,428.005,434.69,104766,7910955
290.398,288.76,284.0464,284.0464,296311,24993024,265.76973423,260.19640647,258.0664086,261.59847173459997,401578,55297930.2979303,437.17,434.8,431.09,431.97,54867,4738521
293.63,293.11,285.5093,285.78,406531,28002559,262.21973778,260.91640574999997,257.73974226,258.7330746,333066,43898347.8983479,436.82,436.65,429.21,430.98,81090,5125737
296.64,294.85,293.92,295.175,282926,20430471,268.333065,264.53640213,261.12640554,261.81973818,412492,57587403.58740359,443.39,440.27,439.9,440.13,50996,4110916
296.6409,294.85,293.76,296.219,247907,17685700,265.45973454,261.82973817,260.30307303,265.40306793,401758,50215862.215862215,441.59,439.62,438.92,441.19,39156,3056545
297.97,294.23,292.745,292.92,242967,19298634,267.07973291999997,263.97973602,261.8330715,262.54973745,346230,42601008.6010086,441.97,436.34,436.31,438.855,39942,2829041
295.44,292.88,292.35,295.34,266399,17974143,270.77306256,268.57306476,265.52306781,266.97639969,499671,66060186.060186066,437.77,435.24,434.475,437.39,51102,4986674
297.28,296.31,293.49,294.91,301391,23424025,271.80306153,270.35972964,268.59306474,270.15639651,347501,42360267.36026736,437.74,436.79,433.23,436.37,63425,5344307
303.27,302.75,297.83,299.21,305023,27262902,273.41639325,272.77306056000003,271.1164288833,271.82972817,304269,36741546.74154674,444.39,444.27,440.29,440.83,44644,3594825
304.45,304.21,300.5191,302.34,275914,25384803,281.06971893,281.00971899,274.11639255,274.5791920872,454647,56773757.77375778,448.0,447.68,445.84,446.55,40414,3719979
308.21,307.29,302.69,303.57,289614,22729297,291.75304158,290.03637663,283.82304951,283.92971607,595631,72621804.62180462,449.29,448.98,445.0,445.72,41513,2692867
309.3,308.23,307.22,308.348,226293,17682139,292.64970735,288.08971191,287.50304582999996,292.50970749,478942,52143436.14343614,452.51,452.51,450.06,450.73,38315,2727783
309.7,307.41,306.11,309.21,237432,16537069,289.82971017,288.5997114,285.79304754,288.44971155,402598,42096198.0961981,454.52,454.25,452.78,452.87,41369,2735756
311.02,310.76,306.36,307.1702,222078,16918100,299.9997,297.999702,285.1679148318,285.333048,737888,94444456.44445644,455.64,455.43,453.1,453.55,45031,4878919
311.09,309.16,307.8,310.4,244615,17449332,303.33303,303.22636344,296.98636968,298.4997015,577129,68642573.64257364,456.46,454.88,452.83,455.0,52689,3756671
309.4,308.13,306.46,309.36,244415,17554469,348.33965165999996,341.61965838,314.7330186,316.84301648999997,1654908,188556485.55648556,457.7,457.26,454.17,456.07,30452,2065687
312.395,310.11,308.5967,311.0,367536,28107349,364.97963502,339.47632718999995,333.81299952,341.56299177,1717720,187245091.24509126,460.29,457.78,457.38,458.98,38815,2550487
326.0973,323.17,316.0,316.0,593989,52588690,356.95964304,345.95298737999997,343.59298974,346.55298678,935162,115579492.57949258,458.95,455.74,455.67,458.26,39884,2507097
324.87,324.35,321.3601,324.325,347710,26297943,360.332973,359.01297431999996,351.3996486,356.101310565,665902,81639600.63960063,460.2,460.12,457.27,457.29,35565,2464664
332.0,331.62,323.9,324.13,381600,34765982,371.73629493,371.332962,357.734642265,360.61963937999997,763647,89755340.75534075,461.39,460.99,457.38,457.7,51604,4175289
331.49,329.37,326.37,331.355,393782,27073182,403.24959674999997,402.86293047,372.88629378,381.666285,1373411,168146316.14631614,462.5199,461.94,460.02,462.13,47033,2914779
333.45,333.13,330.0,330.31,310165,26487109,402.86293047,390.666276,381.999618,386.451280215,1230065,128213519.21351922,464.05,463.76,461.92,462.08,39546,3282790
334.9,334.0,330.65,333.9,293958,21500082,405.12959487,404.61959537999996,384.20628245999995,392.44294089,880458,103885660.88566089,466.97,466.61,462.68,463.14,45778,2916130
336.54,336.44,329.51,332.89,328855,23992202,414.49625217,409.96959003,405.66626099999996,411.46958853,765004,76192306.19230619,468.86,468.75,466.84,467.21,42716,3039933
338.79,336.06,334.4217,338.51,316801,22570098,413.2895867099999,407.36292596999994,402.666264,409.332924,608332,64886500.88650089,472.54,470.4,468.79,471.1801,66372,4361065
337.65,336.99,334.44,337.3,287657,20897001,398.999601,387.64627902,377.666289,383.26128340500003,1095851,100337245.33724535,472.1,470.89,470.08,471.57,46256,2962977
338.72,335.95,334.53,337.1071,295387,21307370,391.49960849999997,341.16632549999997,337.17299615999997,391.19960879999996,1826122,177317685.31768534,471.44,469.25,467.74,471.22,62624,3518981
334.6303,330.8,329.92,334.57,332414,25500938,359.36630729999996,355.98297735,329.10300422999995,336.80299653,1324956,128408294.40829441,469.25,465.54,463.88,467.47,58004,4230342
333.7746,332.43,330.51,331.25,217135,16849844,368.32296501,354.50297882999996,351.55964844,367.58963241,686862,67189771.18977119,467.12,465.73,465.61,467.07,37287,3459950
337.23,336.72,333.79,333.92,239698,23831049,351.4996485,344.47298886,339.7329936,349.1663175,776565,76719520.71952072,469.72,469.16,465.97,467.03,41860,2710648
337.88,336.07,334.034,337.54,249217,16723009,343.99298934,337.79632886999997,326.19967379999997,339.20966079,1250911,104327051.32705133,470.68,469.28,468.12,470.59,43944,2947076
340.67,339.51,335.51,335.68,255378,20886832,352.39961426670004,351.57631509,334.05966594,334.43633222999995,715887,79627156.62715663,472.38,471.15,468.97,469.06,51965,3959241
342.19,339.12,338.0,338.94,245207,19053380,373.21296012000005,363.00297033,351.8329815,354.50297882999996,891812,94336189.33618934,471.08,470.04,469.3407,470.92,49109,4846134
342.45,341.27,337.12,338.18,252478,22463533,370.666296,365.45963454,358.33964166,368.84963115,618222,62696852.6968527,471.9,471.59,468.27,471.14,57156,2912781
345.1,343.11,342.2,342.64,267654,21963403,379.5729204267,379.01962097999996,364.2329691,366.28963371,589438,64926838.92683893,472.82,470.82,470.4,471.45,57525,3349764
349.67,339.83,339.55,344.62,407010,31031113,400.64959935,385.62294770999995,377.47628919,387.44294589,968867,99217626.21762621,475.5,469.41,469.24,472.73,69449,4286297
339.45,337.68,333.56,337.05,388981,30427563,393.4995731667,369.67629698999997,354.2329791,389.16961083,1032195,108515208.51520851,470.95,470.06,466.31,469.19,111819,8485547
338.16,337.91,333.911,336.28,266155,21661307,377.58962241,371.999628,353.999646,360.12963987,645345,67680781.68078168,471.47,471.28,467.05,468.01,69854,4664109
337.93,329.68,328.12,334.35,360134,24217242,369.59386373909996,360.63963936,360.332973,366.48963351,391917,35042705.042705044,465.73,460.62,459.6,464.23,121554,7263781
339.03,336.63,334.74,334.94,361924,28563481,380.88961911,378.99628767,366.72963327,366.99629967,612271,58393459.393459395,468.4242,466.5,463.6,465.91,84996,5482977
337.78,330.59,328.99,335.32,466083,42885609,389.332944,381.58628508,372.666294,381.45628521,656495,81276195.27619527,465.88,457.63,457.13,463.91,161582,9778430
339.28,330.08,329.39,335.13,489735,33401146,390.94624238669996,364.999635,363.58630308,386.897946435,711880,68804162.8041628,466.51,452.29,452.07,463.45,122058,7944973
333.49,329.49,327.8028,330.3,435981,30765980,370.99962899999997,361.5329718,352.21631445,366.35296697999996,729081,73114942.11494212,460.88,459.26,452.11,452.52,144963,10040857
332.7,323.01,318.03,331.99,626436,41779279,363.52473647489995,338.32299501,333.40299993,361.59630506999997,1043576,92322077.32207732,462.09,455.14,450.74,460.96,144096,9924053
327.45,326.19,319.23,323.95,416525,30032556,340.54632612,336.33633033,316.8330165,333.83633283,1013293,81663192.66319266,462.62,460.62,455.38,458.01,112360,6552876
335.8,334.92,330.1,331.64,418516,31021936,352.55761410869997,350.58298275,342.26965772999995,348.0663186,536692,56084627.084627084,470.75,470.19,466.23,466.28,74975,6658955
335.5,334.97,330.8,335.31,354291,24760988,357.45964254,356.31964368,344.3330223333,350.90298243,422182,41906411.90641191,471.9,471.43,468.71,470.595,68377,4992022
336.489,333.1,332.12,334.41,323815,22214158,354.16297916999997,334.5996654,334.11966588,353.54631312000004,630801,59438555.43855544,471.0,468.25,468.04,470.05,68513,5550894
343.0,342.54,334.79,334.98,415946,38095694,340.3262263401,339.00966099,327.50967248999996,336.24966374999997,677770,59664425.66442566,472.81,472.74,468.42,471.14,72268,5628150
343.79,339.4,339.08,340.68,333627,28899431,334.999665,322.13634453,317.13968286,333.69633297,1051658,78595584.5955846,470.94,467.07,466.71,470.66,77484,8930014
334.64,328.34,324.11,333.22,586400,44438699,322.13634453,319.50301383,309.99969,314.999685,759624,70806340.80634081,466.12,463.77,460.61,463.48,99371,10305913
335.19,334.65,324.5,328.61,459466,35381122,326.2496404167,325.32967467,309.4163905833,317.73634893,764818,75169305.16930518,471.27,471.06,461.14,463.83,92773,7050750
336.76,324.9,323.02,335.71,502538,35034831,331.65966834,308.97302435999995,307.28302605,331.4996685,944102,82771531.77153178,473.28,466.74,465.17,472.96,109970,7865884
324.92,323.8,317.25,320.88,462556,47983713,320.2196464467,310.85635581,303.01306365330004,304.92302841,733009,100880362.88036288,466.73,462.11,460.06,463.52,135214,8429484
322.8,319.91,317.57,320.05,437500,28326532,307.2291594372,299.97970002,297.79636887,303.5663631,697953,56480069.48006948,457.4,456.92,453.1,456.46,118994,7001076
327.73,327.29,319.8,323.29,366633,24740597,313.1663535,312.84302048999996,295.37303796,305.62302771,714356,71517986.51798652,465.24,465.06,458.32,460.57,84055,6333021
333.605,333.2,325.75,328.3,315700,24831493,338.5529614467,336.28966371,319.01634765,321.88634478,900148,93634179.63417964,469.87,469.75,464.65,464.8,73690,4833165
336.39,334.69,332.73,332.75,244523,19617848,357.6585423411,355.666311,332.51966747999995,335.5996644,913998,92713379.71337971,474.23,472.63,470.71,470.82,58839,4368755
342.48,342.45,335.43,335.46,313725,19947029,372.332961,364.64630202,356.90470976160003,357.88964211,776898,71145890.14589015,479.4,479.4,474.08,474.08,46253,4130415
343.81,341.25,340.32,343.15,229689,15661467,372.9995936667,362.82297051,359.47297386,369.82963017,611866,60323967.32396732,480.9,479.03,478.12,479.84,70552,4267035
344.3,341.95,339.68,341.3,223483,15041956,367.99963199999996,362.06297127,354.71297862,366.21296712000003,539012,56154101.154101156,480.64,479.53,478.0,479.08,50752,3312068
343.13,339.32,338.82,341.91,213550,15994471,365.18296814999997,356.77964321999997,351.04964895,353.77631289,493936,47040986.04098604,481.09,478.18,477.76,480.04,44349,4030624
339.355,336.32,335.85,338.51,215862,18000797,360.6662726667,352.25964774,351.52964847,357.8144421852,381327,40733665.733665735,478.93,476.99,476.75,477.66,59619,3980115
338.0,334.75,329.78,335.35,395293,28918013,400.35626630999997,399.92626673999996,378.67962131999997,382.58295075,1162845,104686151.68615168,479.9,479.84,475.91,478.38,74628,5560279
335.2,329.01,326.12,334.83,517993,32674306,402.666264,383.19628346999997,374.34962564999995,396.51627014999997,1051469,100248358.24835825,482.07,479.68,477.66,481.37,76508,5452002
326.07,316.38,315.98,325.86,640415,40054327,390.11294322,362.70630395999996,360.33633966329995,382.21628445000005,811988,80119877.11987711,480.03,470.33,470.29,479.27,87027,7211395
318.7,313.88,311.49,313.15,628052,39646148,362.66630399999997,354.8996451,340.16632649999997,358.999641,880975,90336564.33656433,472.85,469.98,467.48,469.95,91629,5959067
316.5,314.04,310.09,314.15,499826,32720018,360.30960635670004,342.31965768,336.66633,360.12297320999994,823562,84164832.16483216,471.25,468.1,466.67,470.02,77770,7673579
314.72,314.27,304.69,309.485,692527,44289467,353.03298029999996,352.70631395999993,326.66634,333.33299999999997,971558,91814968.81496882,467.78,467.22,458.59,464.69,128755,8975938
316.61,314.98,309.89,313.38,421384,29386774,358.61630805,354.79964520000004,346.27298706,351.22298211000003,644109,66063276.06327607,471.9,471.83,464.05,467.26,106413,7552015
323.41,318.27,317.08,319.67,498637,34372217,371.61296172,368.73963126,357.52967580329994,359.61630704999993,761538,83739098.73909874,475.26,473.08,470.971,473.73,95462,8938621
320.88,304.8,304.0,320.4658,712340,45365979,371.86629479999993,343.85298947999996,342.17935782029997,369.687963645,924353,97209889.20988922,474.92,466.59,465.49,474.22,69716,5351101
310.82,310.2,303.75,304.25,527082,39846414,350.666316,349.86965012999997,337.7925955404,339.95966004,710335,72924483.92448393,467.08,466.75,461.9,463.14,119651,9652985
309.8,302.65,301.74,304.07,658680,42434112,356.9296097367,343.50298983,338.68632798,342.20132446499997,662920,66989475.98947599,461.94,458.5,457.33,461.7,124830,9690260
313.9093,303.33,302.7,306.29,680162,45933855,351.5562817767,331.88300145,331.666335,347.23465276499996,828698,75442563.44256344,461.6,453.76,453.43,460.0,95984,6260823
311.6494,301.6,301.14,309.07,552351,35380675,347.21965278,332.08966791,331.33300199999996,336.57633009,713219,70488814.48881449,460.75,448.72,448.21,455.74,132669,8907315
304.11,296.03,295.61,302.685,887179,57984403,334.84966514999996,314.6330187,313.4996865,332.11300122,1146457,103416130.41613042,450.01,439.98,439.87,447.58,199807,13981012
297.11,296.37,276.05,292.2,1302282,86035393,311.17072216229997,309.99969,283.82304951,301.58636508,1596991,152375294.3752944,442.32,441.52,422.56,433.95,268223,18261081
294.99,288.49,285.17,291.52,1113736,72848638,317.08634958,306.13302719999996,301.06969893,304.7330286,818779,86595992.5959926,441.63,436.44,429.0111,434.99,217423,14719982
308.5,296.71,293.03,307.985,1195374,90428853,329.22967077,312.46968753,301.99969799999997,317.47634918999995,1099442,104867387.86738788,446.07,435.43,430.76,442.71,248826,14881711
307.3,299.84,297.93,302.66,741935,53481317,311.79635486999996,276.3663903,276.333057,311.11968888,1862675,147109716.10971612,443.5,433.16,431.33,440.19,195027,17535975
308.48,308.26,294.45,300.23,696183,49743698,285.83304749999996,282.11638455,264.00306933,277.18638947999995,1444817,134789084.7890848,443.88,443.75,429.68,434.64,171578,13069645
312.38,310.98,306.37,308.95,645244,46444536,312.66302067,312.23968776,287.34971264999996,290.90304243,1019006,104436200.43620044,452.24,451.77,441.77,443.11,103901,8537705
310.63,308.76,305.1293,310.41,598895,40950396,314.5663521,310.41635625,301.666365,311.73635493,756024,73138411.13841113,455.59,454.89,448.89,452.69,121959,8777837
315.12,313.46,308.88,309.63,513102,36635989,310.4996895,301.88636478,296.46970353,309.39302394,716350,66793101.793101795,460.14,459.26,455.04,457.57,99763,8744102
311.23,301.25,299.96,309.49,585711,43729972,312.333021,297.04636962,293.50637316,293.999706,767219,78855636.85563686,454.95,448.6,447.68,452.92,107746,7835239
308.8,305.94,299.97,300.21,509727,35096488,312.1663545,307.77302556,293.72303961,299.07303426,683027,73625539.62553963,454.77,450.85,445.8,448.24,100117,7109011
307.84,300.95,299.9,306.17,426621,28533286,315.92301741,302.44636422,300.9026657637,307.92969207,640683,60994524.99452499,452.97,449.25,447.82,451.51,79439,6353159
305.561,304.56,299.95,301.25,423788,32421188,308.7629912367,307.333026,298.2663684,301.84303149,513024,50729063.72906373,453.88,452.82,447.18,448.71,80010,4955481
311.93,311.21,307.39,309.865,444036,31284671,315.4229845767,310.666356,306.66636,311.666355,506985,52259596.25959626,459.81,459.5,457.03,457.26,83083,7144620
309.12,302.38,300.7,304.04,608483,45386199,314.60301873,301.51636514999996,298.8997011,302.78969721,689687,66126897.12689713,459.72,451.38,449.2,453.39,122773,7475989
304.29,295.04,294.22,303.19,615558,39175620,305.31969468,286.66638,283.5663831,303.20969679,950954,79645948.64594865,453.57,442.35,440.88,451.34,130143,9437106
296.76,295.0,291.35,293.77,539722,36359487,299.6263337067,291.91970807999996,284.38304895,287.18971281,696441,67756483.75648376,443.53,440.91,437.26,441.88,126041,8248990
300.8,300.47,297.02,300.008,400817,27379488,307.666359,307.47635919,297.7921688742,299.9997,595378,57649599.64959965,448.24,448.0,445.125,445.64,89396,6723904
300.87,299.5,293.68,298.365,415676,29982121,308.80965785669997,307.79635887,300.40303293,304.68302865,475459,51294447.294447295,450.01,448.51,443.89,445.76,99546,6315625
296.8,290.73,290.0,296.36,507106,32461580,306.1663271667,292.11637455,291.3663753,304.41969558,639879,55178473.17847318,445.72,439.1,438.35,445.18,113969,6435610
293.86,287.93,286.305,293.05,554369,34264008,295.62303771,285.65971434,279.20305413,295.333038,750964,68501909.50190951,440.5889,436.07,433.7209,439.34,151996,8059103
291.54,287.72,284.5,285.0,605791,41736117,285.5776477554,273.84305949,267.03309963329997,278.04305529,927741,83288285.28828529,437.4,431.34,427.71,433.75,162465,9938952
291.7,280.27,280.1,290.18,647356,37811167,278.4329549001,254.67974531999997,253.51974647999998,276.80972319,1234434,95257103.25710326,435.15,423.48,423.17,434.48,138150,11345144
295.16,294.59,271.52,272.51,809370,56989686,267.49306584,266.92306641,233.3331,233.46309986999998,1313567,135322410.32241032,430.61,430.14,412.4,412.8,326938,19259912
297.63,297.31,291.655,295.14,521051,32546721,273.16639349999997,269.95639671,260.79990586649996,269.74306359,752020,76067839.06783907,439.77,439.61,429.755,431.44,152404,9651438
299.14,298.79,293.0,294.31,452982,34627457,292.28637438,290.14304318999996,271.5688950975,271.66972833,875783,99006966.00696601,440.12,438.72,432.6,433.93,144024,11173981
299.97,294.95,292.15,296.4,468639,31217778,296.62637004,288.12304521,284.59304874,289.89304344,673280,74766935.76693577,439.09,431.92,429.09,437.0,211931,14288674
301.47,300.19,293.698,295.36,531573,31873007,295.49303784,293.29637336999997,281.4237519093,290.70970929,692958,74643512.64351265,441.47,439.8,433.47,434.31,151018,8947176
303.13,295.92,294.05,302.89,408448,27314469,295.47937118699997,279.76305356999995,277.5330891333,292.92304041,646505,61623568.623568624,443.03,437.69,435.76,442.44,164871,9926991
295.66,289.86,287.165,294.29,539374,32369655,285.21638145,279.42972057,275.0533582797,283.0330503,598769,67179928.17992818,435.26,433.95,429.74,433.75,131367,8081127
289.69,278.91,278.53,288.53,672964,43157178,288.71304462,268.19306514,268.18973181,285.43304789999996,699898,72494244.4942445,433.69,421.2,421.19,433.44,150779,8790069
283.96,275.85,270.0,277.8,700051,48159475,283.32971667,274.7997252,260.72307261,265.17640149,737836,80399186.3991864,429.0,418.06,416.91,421.43,215896,14798487
289.6,288.5,280.78,283.44,506108,35204480,286.85304648,286.32304701,277.33638933,279.82638684,546171,59184038.184038185,431.37,429.31,424.66,427.04,115533,7702996
286.6,285.59,280.58,283.02,461547,30628012,284.81638185,279.4330539,270.11976321329996,283.81638285,571416,58648702.64870265,428.26,427.34,422.26,424.37,135682,8046606
289.51,280.07,279.43,287.96,421226,27209330,281.267052066,265.11640155,264.58973541,280.065386601,749473,67037233.03723304,430.63,422.01,421.36,430.05,114209,11299748
285.3992,276.44,275.82,280.34,435907,30660747,266.8997331,255.45641121,252.01308131999997,260.20307313,783853,71152334.15233415,426.36,418.82,417.6,422.9,116029,8925111
287.82,287.15,278.725,280.35,507324,34245085,268.52306481,267.29639936999996,252.18974781,258.42307490999997,620157,66841209.841209844,428.68,428.04,420.24,421.54,96095,7882559
294.57,294.39,283.2,289.11,532829,37826329,280.666386,280.07638658999997,267.41976591329995,269.666397,751551,84028905.02890503,437.59,437.52,426.67,431.93,109881,7961704
295.61,295.22,289.37,293.29,434754,30816633,291.666375,290.5330428,275.2389914274,276.99638967,608930,66583038.58303858,443.08,442.96,435.14,435.44,89810,6514538
301.0,300.43,292.73,295.37,416438,43390625,302.61636405,301.79636487,289.12971087,291.49637517,701624,100414291.41429141,448.24,447.7,440.56,441.36,85936,5275998
300.14,299.16,294.9,298.89,437234,28351245,314.28301905,307.05302628,302.36303097,304.99302834,746490,81981729.98172998,449.83,447.61,444.02,447.72,82587,5679114
305.0,304.06,298.77,299.8,404197,27599689,332.61966738,331.32633534,307.24969275,309.99969,940958,105868662.86866288,453.96,453.07,449.22,449.22,70335,5356410
